정류장ID,정류장명,정류장번호,위도,경도
JUB312100157,칠암마을,30157,35.74867275,127.1278139
JUB312100158,칠암마을,30158,35.7486979,127.1280403
JUB305032555,칠정경로당,36489,35.875484,127.0409817
JUB305032556,칠정경로당,36490,35.8755113,127.0410481
JUB312101916,코아루종점,31915,35.96205084,127.1213371
JUB312101915,코아루종점.청완초교,31914,35.96221094,127.1210471
JUB312100498,콩쥐팥쥐마을,30498,35.80543569,127.0307315
JUB312100499,콩쥐팥쥐마을,30499,35.80558912,127.0308696
JUB312032281,키스트전북분원,32281,35.95811974,127.1533215
JUB312032282,키스트전북분원,32282,35.95811864,127.1531663
JUB312101955,탄광,31954,35.98496147,127.1500341
JUB312101956,탄광,31955,35.98512408,127.1495927
JUB312100074,탑선마을,30074,35.70968495,127.0858218
JUB312100075,탑선마을,30075,35.70990504,127.0858442
JUB312100146,태봉마을,30146,35.74469692,127.1489761
JUB312100147,태봉마을,30147,35.74479367,127.1487479
JUB312032168,태실마을,32168,35.74409607,127.1467764
JUB312032169,태실마을,32169,35.74398831,127.1468329
JUB312101643,터지내마을,31642,35.90524874,127.1387599
JUB312101644,터지내마을,31643,35.90536272,127.1386152
JUB312101389,토정마을,31388,35.87135873,127.2138895
JUB312101390,토정마을,31389,35.87144828,127.2138
JUB305032388,토종한봉꿀농장,36322,35.9207296,127.3067044
JUB305032390,토종한봉꿀농장,36324,35.9206892,127.3068264
JUB312101899,통샘,31898,35.9607507,127.1075344
JUB312101900,통샘,31899,35.9608676,127.1074451
JUB312101907,통정교,31906,35.96151037,127.1111748
JUB312101909,통정교,31908,35.96166392,127.1111155
JUB305100643,팔달로 예술회관,30643,35.81706612,127.1474898
JUB305100645,팔달로 예술회관,30645,35.81708281,127.1473015
JUB306101157,팔복근린상가,31156,35.85285666,127.1038692
JUB306101162,팔복근린상가,31161,35.85328787,127.1051683
JUB306101111,팔복남양아파트,31110,35.84929956,127.1024583
JUB306101122,팔복남양아파트,31121,35.84987045,127.1024616
JUB306101215,팔복예술공장,31214,35.85588544,127.1005933
JUB306101231,팔복예술공장.동명기계,31230,35.8562058,127.1007816
JUB306101304,팔복예술공장.연탄공장,31303,35.86347067,127.1012984
JUB306101192,팔복주유소,31191,35.85454879,127.1038129
JUB306101289,팔선마을,31288,35.86218725,127.0412471
JUB306101290,팔선마을,31289,35.86222694,127.041148
JUB305032559,팔선마을경로당,36493,35.859402,127.0426251
JUB305032560,팔선마을경로당,36494,35.8593656,127.0425256
JUB306101527,평리,31526,35.88384509,127.0901871
JUB306101528,평리,31527,35.88385292,127.0903961
JUB312100198,평촌교,30198,35.76458942,127.1586179
JUB312100201,평촌교,30201,35.76463842,127.1584079
JUB312100183,평촌정미소,30183,35.7609249,127.1586341
JUB312100184,평촌정미소,30184,35.76098149,127.1584661
JUB305100375,평화2동주민센터,30375,35.79547055,127.1362956
JUB305100380,평화2동주민센터,30380,35.79607586,127.1365687
JUB305100292,평화골드클래스.그린1차아파트,30292,35.78420796,127.1298915
JUB305100293,평화그린1차아파트,30293,35.78420517,127.1299876
JUB305100300,평화그린2차아파트,30300,35.78558901,127.1341345
JUB305100301,평화그린2차아파트,30301,35.78571506,127.1338606
JUB305100302,평화동도미소드림아파트,30302,35.78581599,127.1296382
JUB305100316,평화동신성마을,30316,35.78849548,127.1353259
JUB305100318,평화동신성마을,30318,35.7885224,127.1350432
JUB305100344,평화동신아파트,30344,35.79306214,127.1225346
JUB305100346,평화동신아파트,30346,35.79336774,127.1222241
JUB305132104,평화동종점,32104,35.77817471,127.1222542
JUB305132105,평화동종점,32105,35.77802464,127.1226872
JUB305100314,평화삼성강남아파트,30314,35.78844676,127.1307378
JUB305100315,평화삼성강남아파트,30315,35.78842983,127.130503
JUB305100234,평화신기마을,30234,35.77279559,127.1273858
JUB305100239,평화신기마을,30239,35.77317756,127.1276944
JUB305100333,평화우체국 평화보건지소,30333,35.79132522,127.1361723
JUB305100411,평화주공1.2단지,30411,35.798558,127.1414213
JUB305100423,평화주공1.2단지,30423,35.79883454,127.1410879
JUB305100348,평화코오롱아파트,30348,35.79356814,127.132253
JUB305100362,평화코오롱아파트,30362,35.7944849,127.1321802
JUB305032437,평화코오롱아파트후문,36371,35.7931216,127.1363076
JUB305100311,평화현대아파트입구,30311,35.78727976,127.1314571
JUB305100383,폭포산장,30383,35.79617856,127.190032
JUB305100386,폭포산장,30386,35.79639292,127.1902501
JUB305100589,풍남문,30589,35.81349842,127.147122
JUB305100506,풍남정,30506,35.80581119,127.1627592
JUB305100426,풍남중,30426,35.79917526,127.1170135
JUB305100430,풍남중,30430,35.79961,127.1166981
JUB305100565,풍림아이원,30565,35.8120153,127.1257966
JUB312032193,플라즈마연구센터,32193,35.95937433,127.1351189
JUB306032042,하가더루벤스아파트,32042,35.8458897,127.1091832
JUB306032043,하가더루벤스아파트,32043,35.84599612,127.1089495
JUB312132242,하가부영아파트,32242,35.84327127,127.1090848
JUB312132243,하가부영아파트,32243,35.8433088,127.1092836
JUB306101000,하가지구휴먼빌아파트,30999,35.83851579,127.1147775
JUB306101005,하가지구휴먼빌아파트,31004,35.83862532,127.1149645
JUB312032335,하검태마을,32335,35.93429291,127.3285249
JUB305032343,하관전,36237,35.868309,127.1889431
JUB305032344,하관전,36238,35.8681741,127.1890765
JUB312101778,하구미리,31777,35.92857895,127.1357241
JUB312101780,하구미리,31779,35.92884068,127.1355791
JUB306101175,하나로클럽,31174,35.85387041,127.0778768
JUB306101177,하나로클럽,31176,35.85394188,127.0776523
JUB305100738,하늘채아파트,30738,35.82375513,127.1158402
JUB312101144,하리,31143,35.85145516,127.2843795
JUB312101145,하리,31144,35.85162251,127.2844911
JUB312101621,하리,31620,35.89873502,127.0983792
JUB312101623,하리,31622,35.89924546,127.0977657
JUB312101126,하망표,31125,35.85008537,127.2389897
JUB312101128,하망표,31127,35.85016317,127.2391289
JUB312101298,하분토,31297,35.86285779,127.2293648
JUB312101301,하분토,31300,35.86293056,127.2294883
JUB312032315,하삼마을,32315,35.98690747,127.2193823
JUB312032342,하삼마을,32342,35.98688879,127.2191936
JUB306101628,하오마을,31627,35.90014623,127.1334003
JUB306101630,하오마을,31629,35.90030901,127.1332055
JUB312032383,하용.마안마을,32383,36.00662529,127.2388282
JUB312032384,하용.마안마을,32384,36.0067709,127.2390486
JUB311100102,하운교,30102,35.72622449,127.0404147
JUB311100103,하운교,30103,35.7263546,127.0403413
JUB311100118,하운동마을,30118,35.73281232,127.0440084
JUB311100119,하운동마을,30119,35.73286424,127.043944
JUB316100006,하운암,30006,35.5976497,127.1085444
JUB316100007,하운암,30007,35.59772402,127.1086953
JUB316100008,하운암,30008,35.60685332,127.1103971
JUB312101259,하이리,31258,35.85942592,127.1726741
JUB312101260,하이리,31259,35.8594493,127.1725892
JUB312101205,하이리교,31204,35.85501571,127.1735834
JUB312101207,하이리교,31206,35.8550921,127.1733517
JUB312101288,하이삼거리,31287,35.86201201,127.1745922
JUB312101291,하이삼거리,31290,35.8621785,127.1745952
JUB312101728,하이트맥주,31727,35.92041312,127.1675288
JUB312101736,하이트맥주,31735,35.92086102,127.1681972
JUB306100811,하인교마을,30811,35.82765841,127.1709012
JUB306100815,하인교마을,30815,35.82786676,127.17066
JUB312100165,하척마을,30165,35.75089421,127.1550488
JUB312100166,하척마을,30166,35.75103026,127.1549304
JUB311100209,하천마을,30209,35.76672825,127.0038142
JUB311100210,하천마을,30210,35.76670248,127.0038971
JUB312100114,하학,30114,35.73199297,127.1157695
JUB312100116,하학,30116,35.73214017,127.1157138
JUB312101847,학다리마을,31846,35.94369721,127.1722421
JUB312101850,학다리마을,31849,35.94395661,127.1723104
JUB312100106,학동마을,30106,35.72825208,127.2290484
JUB312100107,학동마을,30107,35.72869523,127.2291022
JUB312101720,학동마을,31719,35.91908678,127.2802996
JUB312101796,학동마을,31795,35.93280133,127.1004065
JUB312101797,학동마을,31796,35.93294383,127.1004242
JUB305032541,학래마을,36475,35.7330539,127.1183593
JUB305032542,학래마을,36476,35.7331709,127.1182813
JUB316100062,학산마을,30062,35.70046075,127.1602329
JUB316101988,학산마을,31987,35.70044302,127.1600624
JUB305100206,학전마을입구,30206,35.76661651,127.1101233
JUB305100208,학전마을입구,30208,35.76664764,127.1099392
JUB305032607,학전정보화마을,36541,35.7657397,127.1080034
JUB305032608,학전정보화마을,36542,35.7656677,127.1080425
JUB312032377,학정마을,32377,36.07231201,127.1841465
JUB312032378,학정마을,32378,36.07225522,127.1837475
JUB306101016,한국건강관리협회,31015,35.83993218,127.1195962
JUB306101018,한국건강관리협회,31017,35.84036684,127.1204101
JUB305032359,한국국토정보공사,36256,35.8387262,127.0656677
JUB305032360,한국국토정보공사,36257,35.8385462,127.0657573
JUB306100838,한국농수산대학후문,30838,35.82963969,127.0710702
JUB306101409,한국도로공사 전주수목원,31408,35.8720635,127.0534636
JUB306101410,한국도로공사 전주수목원,31409,35.87270421,127.0502942
JUB305100782,한국방송통신대,30782,35.82597915,127.1403096
JUB312032210,한국식품연구원,32210,35.833301,127.0489664
JUB312032221,한국식품연구원,32211,35.8336941,127.0490639
JUB306100832,한국은행,30832,35.82907929,127.1395337
JUB306100851,한국은행.청소년상담센터,30851,35.83032546,127.1391497
JUB306101088,한국장애인고용공단전북지사,31087,35.84642572,127.1511171
JUB312032173,한국전기안전공사,32173,35.8347196,127.0555107
JUB312032174,한국전기안전공사,32174,35.83473953,127.0557539
JUB305032277,한국전기안전공사정문,32277,35.83562543,127.0570053
JUB305032278,한국전기안전공사정문,32278,35.83586986,127.0559951
JUB305032297,한국출판문화산업진흥원,32297,35.83863535,127.0631068
JUB305032298,한국출판문화산업진흥원,32298,35.83832929,127.0631546
JUB305100668,한들초교,30668,35.81934559,127.1180402
JUB305100671,한들초교,30671,35.81952348,127.1183447
JUB305100581,한마음병원.전주병원,30581,35.81342411,127.1227635
JUB305100595,한마음병원.전주병원,30595,35.81413825,127.1233307
JUB305100590,한벽루 자만벽화마을,30590,35.81372132,127.1571239
JUB305100585,한벽루자만벽화마을,30585,35.8135075,127.1565133
JUB312101666,한별고등학교,31665,35.90989749,127.071779
JUB312101669,한별고등학교,31668,35.91002339,127.0716421
JUB306101540,한사월마을,31539,35.88534224,127.1487455
JUB306101542,한사월마을,31541,35.88556311,127.1489515
JUB305100337,한솔재활요양병원,30337,35.79232349,127.1179545
JUB305100339,한솔재활요양병원,30339,35.79268095,127.1176691
JUB312032143,한일고,32143,35.83086462,127.1226105
JUB305032527,함대루.농협공판장,36461,35.7943477,127.108403
JUB305032483,항공대대입구,36417,35.8782358,127.0200291
JUB305032484,항공대대입구,36418,35.8787213,127.0196716
JUB312032115,해교리,32115,35.83256006,127.0157995
JUB312032822,해교리입구,36292,35.8317298,127.01792
JUB312032823,해교리입구,36293,35.8318104,127.0177977
JUB305100304,해성중고,30304,35.78632728,127.1047217
JUB305100308,해성중고,30308,35.78653669,127.1045533
JUB312101101,해월리,31100,35.8485087,127.2616205
JUB312101114,해월리,31113,35.84916018,127.2619463
JUB312032811,해전,36281,35.9005628,127.0452163
JUB312032812,해전,36282,35.900549,127.0451389
JUB305032680,햇빛마을,36614,35.7678405,127.106337
JUB305032681,햇빛마을,36615,35.7677593,127.1063153
JUB311100834,행화촌마을,30834,35.8611195,126.9148188
JUB312032137,혁신농협지점사거리,32137,35.83831895,127.0574051
JUB312032138,혁신농협지점사거리,32138,35.83853584,127.05748
JUB312032139,혁신도시상가,32139,35.83801906,127.0583166
JUB312032140,혁신도시상가,32140,35.83798561,127.0586491
JUB305100762,혁신도시입구,30762,35.8249595,127.071243
JUB305100771,혁신도시입구,30771,35.82614218,127.0707637
JUB305032329,혁신도시입구,36221,35.8245534,127.0703239
JUB312032175,혁신상가네거리,32175,35.83591826,127.0589498
JUB312032176,혁신상가네거리,32176,35.83615396,127.0591241
JUB312032133,혁신에코르1단지,32133,35.84162048,127.0532486
JUB312032134,혁신에코르1단지,32134,35.84156868,127.053537
JUB312032126,혁신에코르2단지정문,32126,35.8282711,127.0210619
JUB312032127,혁신에코르2단지정문,32127,35.8283798,127.021172
JUB312032124,혁신에코르3단지,32124,35.82772458,127.0244402
JUB312032125,혁신에코르3단지,32125,35.82776207,127.0246168
JUB305032321,혁신이노팰리스,36213,35.8454984,127.0617583
JUB305032327,혁신이노팰리스,36219,35.8459396,127.0616009
JUB312032112,혁신이노힐스아파트,32112,35.83775413,127.0556415
JUB312032113,혁신이노힐스아파트,32113,35.83757232,127.0554444
JUB312032135,혁신이노힐스아파트후문,32135,35.83889167,127.0523733
JUB312032136,혁신이노힐스아파트후문,32136,35.83912651,127.052437
JUB305032573,혁신중흥S클래스,36507,35.8426692,127.0558751
JUB305032574,혁신중흥S클래스,36508,35.8425836,127.0559033
JUB312032094,혁신호반1차아파트,32094,35.83694249,127.064466
JUB306032151,혁신호반3차아파트,32151,35.8331418,127.0664632
JUB306032152,혁신호반3차아파트,32152,35.8328908,127.0668632
JUB312032217,혁신호반5차아파트,32217,35.84039085,127.0583432
JUB312032218,혁신호반6차아파트,32218,35.84053713,127.0586071
JUB305100759,현대에코르아파트,30759,35.82461453,127.1160798
JUB305100730,현대에코르아파트후문,30730,35.82300677,127.1179522
JUB305100732,현대에코르아파트후문,30732,35.82327219,127.1181565
JUB312101845,현대자동차,31844,35.94360916,127.1369477
JUB312101849,현대자동차,31848,35.9438611,127.1346691
JUB312101882,현대자동차출고장,31881,35.95523386,127.1390251
JUB312101884,현대자동차출고장,31883,35.95541702,127.1390486
JUB312101887,현대자동차출고장,31886,35.9555686,127.1394679
JUB312101889,현대자동차출고장,31888,35.95554154,127.1397998
JUB312032720,현암마을,36054,35.9919491,127.1641887
JUB312032719,현함마을,36053,35.9918819,127.1643222
JUB306101228,호남고속,31227,35.85667894,127.1038682
JUB306101232,호남고속,31231,35.85689522,127.1045756
JUB305100584,호남제일고,30584,35.81348304,127.0980738
JUB305100591,호남제일고,30591,35.81379234,127.0979649
JUB306101356,호남제일문,31355,35.86762751,127.0715319
JUB306101359,호남제일문,31358,35.86776036,127.0711283
JUB305132100,호동마을,32100,35.79004903,127.0813184
JUB305132101,호동마을,32101,35.79006841,127.0814952
JUB305132099,호동마을입구,32099,35.79418865,127.0828417
JUB306032153,호반2차아파트,32153,35.84341507,127.0634712
JUB306032154,호반2차아파트,32154,35.84380798,127.0630016
JUB305032466,호반2차정문,36400,35.8406576,127.0639841
JUB312032178,호반더센트럴,32178,35.83862137,127.0611538
JUB305032575,호반베르디움더1차A,36509,35.840811,127.0568489
JUB305032576,호반베르디움더1차A,36510,35.8408922,127.0568706
JUB305100769,호반베르디움아파트,30769,35.8252457,127.108368
JUB305100778,호반베르디움아파트,30778,35.82539224,127.1083131
JUB305100448,호반유치원입구,30448,35.80106917,127.0964293
JUB305100454,호반유치원입구,30454,35.80144448,127.0964209
JUB306132039,호반촌비사벌아파트,32039,35.85120373,127.1214681
JUB306101245,호성동신아파트,31244,35.85815573,127.1552294
JUB306101247,호성동신아파트,31246,35.85831731,127.1556544
JUB306101264,호성동아아파트,31263,35.85959779,127.1537444
JUB306101279,호성동아아파트,31278,35.86045947,127.1535275
JUB306101200,호성동엘지동아아파트,31199,35.85489152,127.1514901
JUB306101209,호성동엘지동아아파트,31208,35.85527563,127.1510297
JUB306101310,호성동주민센터,31309,35.86374311,127.1503615
JUB306101165,호성로 우아중,31164,35.85333135,127.1536355
JUB306101168,호성로 우아중,31167,35.85354332,127.1537574
JUB305032365,호성유원아파트,36299,35.8585547,127.153752
JUB306101239,호성주공,31238,35.85784878,127.1519555
JUB306101244,호성주공,31243,35.85813228,127.1533978
JUB306101293,호성중,31292,35.86262591,127.1597286
JUB306101296,호성중,31295,35.86282692,127.1600881
JUB306101347,호성진흥3단지,31346,35.86634247,127.1473127
JUB306101322,호성진흥더블파크,31321,35.86463135,127.1489082
JUB312101091,홍개,31090,35.84797008,127.024441
JUB312101093,홍개,31092,35.84805191,127.0245285
JUB305100740,홍산로 경찰청,30740,35.82380993,127.1062596
JUB305100741,홍산로 경찰청,30741,35.82383969,127.1056791
JUB305100490,홍산로전북도교육청.동암고,30490,35.80456422,127.1033462
JUB305100712,홍산로전북도청,30712,35.8216641,127.1062807
JUB305100713,홍산로전북도청,30713,35.82167454,127.105699
JUB306101214,화개네거리,31213,35.85561051,127.0689319
JUB306101221,화개네거리,31220,35.85629267,127.0682474
JUB306101234,화개마을,31233,35.85771813,127.0674391
JUB306101235,화개마을,31234,35.85772649,127.0669634
JUB305032690,화개마을,36624,35.8783658,127.1635953
JUB305032691,화개마을,36625,35.878483,127.1635948
JUB312032363,화산면,32363,36.034138,127.2035152
JUB312032364,화산면,32364,36.0342268,127.2033145
JUB312032345,화산삼거리,32345,35.999887,127.23079
JUB312032346,화산삼거리,32346,35.99997585,127.2305895
JUB305100680,화산체육관.전주시립도서관꽃심,30680,35.81981826,127.1225729
JUB305100697,화산체육관.전주시립도서관꽃심,30697,35.82091815,127.123135
JUB312032381,화산터미널,32381,36.03605914,127.2063584
JUB312032382,화산터미널,32382,36.03607569,127.2061363
JUB312032361,화산파출소,32361,36.03400814,127.2002541
JUB312032362,화산파출소,32362,36.03380988,127.2002562
JUB312032784,화신마을,36200,35.8912943,127.0369416
JUB305032625,화신마을,36559,35.8912849,127.0368353
JUB312101063,화심,31062,35.84420658,127.2687245
JUB312101066,화심,31065,35.84438265,127.2690392
JUB305032487,화심교회,36421,35.8422079,127.2743827
JUB312101025,화심온천,31024,35.84074807,127.279984
JUB312101031,화심온천,31030,35.84091631,127.279984
JUB306100844,화약골,30844,35.82982541,127.157249
JUB306100846,화약골,30846,35.83007349,127.157249
JUB312100152,화원교,30152,35.74673372,127.163381
JUB312100153,화원교,30153,35.74686863,127.1632335
JUB312100176,화원마을,30176,35.75523732,127.1658011
JUB312100177,화원마을,30177,35.75528778,127.1659559
JUB312032359,화월리,32359,36.03207939,127.2002515
JUB312032360,화월리,32360,36.0321506,127.2001176
JUB312032365,화월삼거리,32365,36.03762056,127.193271
JUB312032366,화월삼거리,32366,36.03756514,127.1930718
JUB305032685,화전경로당,36619,35.8923384,127.0656754
JUB305032686,화전경로당,36620,35.8923065,127.0655703
JUB306101574,화전리,31573,35.8909179,127.0769128
JUB306101581,화전리,31580,35.89108025,127.0771797
JUB306101438,화정리,31437,35.8749265,127.1415904
JUB306101441,화정리,31440,35.875107,127.1416561
JUB306101374,화정마을,31373,35.86866252,127.1429156
JUB306101376,화정마을,31375,35.86917679,127.1419685
JUB312101874,화정마을,31873,35.95383055,127.1918711
JUB312101875,화정마을,31874,35.95396589,127.1918825
JUB312101832,화정유료낚시터,31831,35.94005636,127.2054182
JUB312101833,화정유료낚시터,31832,35.94009128,127.2052042
JUB306100881,화평,30881,35.83217988,127.1582425
JUB306100899,화평,30899,35.8330179,127.1582734
JUB306101443,환경사업소,31442,35.87531233,127.1110258
JUB306101445,환경사업소,31444,35.87544492,127.1108381
JUB305100222,황소마을,30222,35.76955585,127.0814474
JUB305100225,황소마을,30225,35.76970884,127.0813338
JUB312032145,황제식품,32145,35.90540524,127.1846123
JUB312032146,황제식품,32146,35.90529574,127.184414
JUB305032355,황조리마을,36249,35.8837206,127.3131117
JUB305032356,황조리마을,36250,35.8839368,127.3129561
JUB312101109,황토나라,31108,35.84893992,127.278483
JUB312101112,황토나라,31111,35.84904738,127.2782861
JUB306101222,회룡마을,31221,35.85637604,127.0348498
JUB306101224,회룡마을,31223,35.85639092,127.0347151
JUB306101501,회룡마을,31500,35.88026008,127.1022204
JUB306101503,회룡마을,31502,35.88041466,127.1022723
JUB312101654,회포대교,31653,35.90789425,127.1252405
JUB312101656,회포대교,31655,35.90821084,127.1249592
JUB312100144,효관마을,30144,35.74388304,127.1604785
JUB312100145,효관마을,30145,35.74402509,127.1603605
JUB305100406,효문여중,30406,35.79850143,127.1207231
JUB305100420,효문여중,30420,35.79875638,127.1205477
JUB305100548,효자4동 근린공원,30548,35.80986678,127.1008262
JUB305100474,효자4동주민센터,30474,35.8035818,127.0980173
JUB305100479,효자4동주민센터,30479,35.80387068,127.0972239
JUB305100592,효자SK리더스뷰,30592,35.81381547,127.1080203
JUB305100717,효자공원,30717,35.82187035,127.084835
JUB305100505,효자광장,30505,35.80596921,127.1222621
JUB305100514,효자광장,30514,35.80631791,127.1208655
JUB305100459,효자광진공작아파트,30459,35.80149939,127.1269279
JUB305100470,효자광진맨션아파트,30470,35.80313307,127.1244719
JUB305100482,효자광진맨션아파트,30482,35.80397906,127.1243747
JUB305100533,효자남양황실아파트,30533,35.80884862,127.1235401
JUB305100658,효자다리,30658,35.8188954,127.1143533
JUB305100664,효자다리,30664,35.81915827,127.1148505
JUB305100661,효자로전라북도도청,30661,35.8189981,127.1080671
JUB305100667,효자로전라북도도청,30667,35.81918961,127.1076828
JUB305100507,효자롯데아파트,30507,35.80587545,127.1128515
JUB305100554,효자세븐펠리스,30554,35.81110235,127.1018227
JUB305100582,효자엘드아파트,30582,35.81345643,127.1081274
JUB305100521,효자주공3단지,30521,35.80703339,127.1309039
JUB305100525,효자주공3단지,30525,35.80723567,127.1305383
JUB305100549,효자한양운남아파트,30549,35.8100333,127.1228758
JUB305100500,효자현대아파트,30500,35.80556704,127.1130209
JUB305100532,효자휴먼시아 1단지,30532,35.80884905,127.0967214
JUB305100536,효자휴먼시아 1단지,30536,35.80902202,127.0964727
JUB305100528,효자휴먼시아 2.3단지,30528,35.80789907,127.0999009
JUB305100531,효자휴먼시아 2.3단지,30531,35.808788,127.1007183
JUB305100535,효자휴먼시아 3단지,30535,35.8089394,127.1013482
JUB305100544,효자휴먼시아 3단지,30544,35.80935611,127.1013065
JUB305100517,효자휴먼시아 4단지,30517,35.8057968,127.0962581
JUB305100501,효자휴먼시아 4단지 정문,30501,35.8055851,127.0976538
JUB305032642,효자휴먼시아5단지,36576,35.8097611,127.1051739
JUB305032643,효자휴먼시아5단지,36577,35.8094007,127.1052642
JUB312101492,효천,31491,35.87947253,127.1784694
JUB312101498,효천,31497,35.88004125,127.1807743
JUB305032497,효천대방노블랜드,36431,35.7970393,127.1060015
JUB305032498,효천리버클래스아파트,36432,35.7972926,127.1062659
JUB305032492,효천우미린1차아파트,36426,35.7988636,127.101455
JUB305032534,효천우미린1차아파트,36468,35.7982658,127.1033615
JUB305032501,효천우미린2차아파트,36435,35.799654,127.1060108
JUB305032502,효천우미린2차아파트,36436,35.7999073,127.1062751
JUB305032499,효천초등학교,36433,35.7988017,127.1045541
JUB305032500,효천초등학교,36434,35.7985881,127.1053963
JUB312100727,후농마을,30727,35.82283753,127.0327273
JUB312032813,후상,36283,35.9073213,127.0612249
JUB312032814,후상,36284,35.9074928,127.0612904
JUB312101683,후와리,31682,35.91229759,127.1106923
JUB312101684,후와리,31683,35.91242734,127.1107375
JUB312101695,후와마을,31694,35.91378129,127.1076036
JUB312101696,후와마을,31695,35.91391631,127.1076679
JUB312032815,후정,36285,35.9077629,127.0636606
JUB312032816,후정,36286,35.9077904,127.0637712
JUB305100519,휴먼시아6단지.LH전북지역본부,30519,35.8062129,127.1037249
JUB305100523,휴먼시아6단지.LH전북지역본부,30523,35.8070745,127.10387
JUB306101243,휴비스전주공장,31242,35.85805152,127.0964678
JUB306101248,휴비스전주공장,31247,35.85843146,127.0964694
JUB305100399,흑석골,30399,35.79763853,127.1498262
JUB305100400,흑석골,30400,35.79766091,127.1495259
JUB305100038,흑석골입구,32038,35.80419902,127.1499538
JUB312032244,흑석골입구,32244,35.80529839,127.1511145
JUB305032648,흑석골종점,36582,35.795091,127.1481832
JUB305032649,흑석골종점,36583,35.7951631,127.1481829
JUB305100429,흑석대승푸른맨션,30429,35.79953534,127.150721
JUB305100431,흑석대승푸른맨션,30431,35.79957576,127.1505434
JUB305100460,흑석송원아파트,30460,35.80190147,127.1503762
JUB305100463,흑석송원아파트,30463,35.80233492,127.1500551
JUB306100817,흥국생명,30817,35.82811986,127.1419199
JUB305100666,흥국화재,30666,35.81917719,127.14684
